External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1233140_65f79a2c,2021-12-01 15:05:13,AMP-S035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233142_9f523258,2021-12-01 15:05:13,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233144_4478d479,2021-12-01 15:05:13,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233152_8d7abd03,2021-12-01 15:05:28,ISBN-0062-7,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233154_7f499a08,2021-12-01 15:05:28,AMP-B020,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233156_fe28ca7c,2021-12-01 15:05:28,AMP-X146,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233158_5419fdd9,2021-12-01 15:05:28,AMP-W016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233160_8ce2bb9f,2021-12-01 15:05:28,AMP-W039,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233162_0988dd70,2021-12-01 15:05:28,AMP-W038,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233166_8767a095,2021-12-08 10:27:25,AMP-S010,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233170_350caeb2,2021-12-01 12:53:20,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233172_2d1fdf46,2021-12-01 15:05:40,AMP-X414,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233174_61271097,2021-12-01 15:05:44,AMP-E027,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233180_c4f38ed4,2021-12-01 15:05:50,AMP-X414,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233182_03b69041,2021-12-01 15:05:50,AMP-X548,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233220_f804f743,2021-12-01 13:20:04,AMP-B045,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233223_6e654938,2021-12-01 12:53:29,AMP-P003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233225_cd9b6ff1,2021-12-01 12:53:29,AMP-X580,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233227_85745595,2021-12-01 12:53:29,AMP-X588,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233229_9887d939,2021-12-01 12:53:29,AMP-X581,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233231_05a865a2,2021-12-01 12:53:29,AMP-X587,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233233_acef39a5,2021-12-01 12:53:29,AMP-X584,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233235_35d3b80c,2021-12-01 12:53:29,AMP-X589,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233245_e08c1272,2021-12-01 15:06:05,DEV-12923,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233247_ffa4cee6,2021-12-01 15:06:05,AMP-B159,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233249_7bdf340b,2021-12-01 15:06:05,AMP-B120,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233251_098ccdc0,2021-12-01 15:06:05,AMP-B022,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233253_f1dfd719,2021-12-01 15:06:05,AMP-B004,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233255_51b451bd,2021-12-01 15:06:05,AMP-B087,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233257_45e3d383,2021-12-01 15:06:05,AMP-X068,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233259_db9deff3,2021-12-01 15:06:05,AMP-B127,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233261_43b8b9c9,2021-12-01 15:06:05,AMP-B005-W,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233263_fe6a61eb,2021-12-01 15:06:05,AMP-B005-B,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233265_82111feb,2021-12-01 15:06:05,AMP-B091,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233267_5266801e,2021-12-01 15:06:05,AMP-B092,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233269_37a9d1df,2021-12-01 15:06:05,AMP-B123,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233271_4e39d18e,2021-12-01 15:06:05,AMP-B043,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233273_738b7894,2021-12-01 15:06:05,AMP-B085,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233275_98de1189,2021-12-01 15:06:05,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233277_bed9df02,2021-12-01 15:06:05,AMP-S016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233279_a81af0b8,2021-12-01 15:06:05,AMP-B125,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233281_6d5ade6c,2021-12-01 15:06:42,AMP-X414,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233287_6392311b,2021-12-01 15:06:49,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233293_0824f2ed,2021-12-01 15:09:07,ABX00053,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233295_0b1b4c08,2021-12-01 15:09:07,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233297_c69af07e,2021-12-01 15:09:07,AMP-M007,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233299_5173310d,2021-12-01 15:09:07,AMP-M010,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233301_5b89a8d6,2021-12-01 15:09:07,AMP-M006,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233318_8ebb0077,2021-12-01 15:07:30,AMP-X303,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233320_26e1f206,2021-12-01 15:07:40,AMP-B026,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233344_4564812e,2021-12-01 15:07:47,AMP-X278,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233346_29f3acbf,2021-12-01 15:07:53,AMP-X414,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233378_c0896548,2021-12-02 15:50:22,AMP-V17076,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233380_cebf88ad,2021-12-08 08:06:56,AMP-S010,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233382_e48eb747,2021-12-08 08:06:56,AMP-B127,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233384_c389b889,2021-12-08 08:06:56,AMP-X142-U2,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233386_b3d0e25f,2021-12-08 08:06:56,AMP-S035,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233388_34347877,2021-12-08 08:06:56,AMP-B059,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233390_7f24524a,2021-12-08 08:06:56,AMP-S041,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233392_75f6df6a,2021-12-08 08:06:56,AMP-S030,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233394_7e793b97,2021-12-08 08:06:56,AMP-S031,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233396_5cc9a428,2021-12-08 08:06:56,AMP-S060,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233398_7ba7dbad,2021-12-08 08:06:56,AMP-S050,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233400_3c60e453,2021-12-08 08:06:56,AMP-S051,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233402_5978059f,2021-12-08 08:06:56,AMP-S052,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233404_bdf09362,2021-12-08 08:06:56,AMP-S061,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233406_d98ff8aa,2021-12-08 08:06:56,AMP-B192,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233408_b0664ad3,2021-12-08 08:06:56,AMP-B139,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1233410_7430f959,2021-12-08 08:06:56,AMP-B174,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233412_ad5645f5,2021-12-08 08:06:56,PIM458,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233414_c000283f,2021-12-08 08:06:56,AMP-E034,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233416_7ec10ac5,2021-12-08 08:06:56,PIM498,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233418_88a7e80d,2021-12-08 08:06:56,PIM511,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233420_b3ca8550,2021-12-08 08:06:56,AMP-V16595,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233422_c7a87696,2021-12-08 08:06:56,AMP-B121,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233424_4c290904,2021-12-08 08:06:56,AMP-B201,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233426_b81695d2,2021-12-08 08:06:56,AMP-B088,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233428_552cc89e,2021-12-08 08:06:56,TSX00005,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233430_be8c50d2,2021-12-08 08:06:56,ABX00032,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233432_e278e061,2021-12-08 08:06:56,ABX00018,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233434_a01fbde9,2021-12-08 08:06:56,A000062,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233436_b5ed1931,2021-12-08 08:06:56,AMP-V13694,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233438_60b1bddd,2021-12-08 08:06:56,AMP-V8552,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233440_7e17e379,2021-12-08 08:06:56,PIM355,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233442_636e1075,2021-12-08 08:06:56,AMP-B196,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233444_23e06805,2021-12-08 08:06:56,AMP-B123,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233446_9a67d63e,2021-12-08 08:06:56,AMP-B116,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233448_3fcffb72,2021-12-08 08:06:56,SEN0019,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233450_7cf5f178,2021-12-08 08:06:56,AMP-B169,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233452_ed44668b,2021-12-08 08:06:56,AMP-X163,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233454_bee13ef7,2021-12-08 08:06:56,AMP-S010-BI,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233456_57637b7b,2021-12-08 08:06:56,AMP-S034,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233458_29d981ad,2021-12-08 08:06:56,AMP-S058,3,SS/Output,Partner Locations/Customers
__export__.stock_move_1233460_6fa021e6,2021-12-08 08:06:56,AMP-S027,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233462_4f9f508d,2021-12-08 08:06:56,AMP-B110,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233464_77adead6,2021-12-08 08:06:56,AMP-B004,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233466_5be06170,2021-12-08 08:06:56,AMP-S026,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233468_f08e1bc9,2021-12-08 08:06:56,AMP-B091,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233470_61f8950d,2021-12-08 08:06:56,A000067,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233472_ee1fd309,2021-12-08 08:06:56,AMP-B061,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233474_7e5ac259,2021-12-08 08:06:56,AMP-B001,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233476_f433481b,2021-12-08 08:06:56,AMP-S024,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233478_eb2d92d9,2021-12-08 08:06:56,AMP-B041,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233480_1d859d67,2021-12-08 08:06:56,AMP-B012,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233482_9f49ceac,2021-12-08 08:06:56,AMP-B018,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233484_cf3b8ba2,2021-12-08 08:06:56,AMP-B022,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233486_8958d6c9,2021-12-08 08:06:56,AMP-X202,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233488_3e105f27,2021-12-08 08:06:56,AMP-B002,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233490_c1d725a6,2021-12-08 08:06:56,AMP-X145,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233492_e01f13de,2021-12-08 08:06:56,AMP-X040,10,SS/Output,Partner Locations/Customers
__export__.stock_move_1233494_1a6b031f,2021-12-08 08:06:56,SEN0018,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233496_ae2cdb09,2021-12-08 08:06:56,AMP-B033,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233498_53675af2,2021-12-08 08:06:56,AMP-X203,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233500_7e41d782,2021-12-08 08:06:56,AMP-B087,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233502_56e98901,2021-12-08 08:06:56,AMP-B017,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1233504_e1c7cdb1,2021-12-08 08:06:56,AMP-B045,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1233506_3b1f8e0b,2021-12-08 08:06:56,AMP-S013,13,SS/Output,Partner Locations/Customers
__export__.stock_move_1233510_39d1af36,2021-12-02 15:35:04,DEV-15583,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233513_3c8afe63,2021-12-01 15:08:00,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233529_54df54d5,2021-12-08 15:04:55,AMP-E038-RU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233531_fe603703,2021-12-08 15:04:55,AMP-X553-EU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233533_4cdc4035,2021-12-08 15:04:55,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233535_9e31faea,2021-12-08 15:04:55,AMP-W029,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233537_19f88150,2021-12-08 15:04:55,AMP-V13857,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233573_07e1b3e1,2021-12-01 15:08:14,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233576_dda25a13,2021-12-01 15:08:27,A000066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233578_17346944,2021-12-01 12:53:36,AMP-E038-RU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233582_7e35c3c3,2021-12-01 15:08:35,AMP-B134,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233584_c0e7583b,2021-12-01 15:08:35,AMP-B142,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233586_c49e4daa,2021-12-01 15:08:35,AMP-B196,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233588_b55b6341,2021-12-01 15:08:35,AMP-B008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233598_3816d438,2021-12-01 15:08:43,AMP-X371,8,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233626_67c89b53,2021-12-01 15:10:19,AMP-B110,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233629_06187cf4,2021-12-01 15:10:29,ABX00033,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233631_d6382ddf,2021-12-01 15:10:29,AMP-X522,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233636_edfaed51,2021-12-01 15:10:41,AMP-S059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233638_8a3ffedc,2021-12-01 15:10:41,AMP-S051,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233640_b7895349,2021-12-01 15:10:41,AMP-S052,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233642_5fc715a1,2021-12-01 15:10:41,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233644_85af43b6,2021-12-01 15:10:41,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233648_b582f19e,2021-12-01 15:11:24,AMP-X104,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233650_2db32428,2021-12-01 15:11:24,TN2000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233652_56a7f1b9,2021-12-01 15:11:24,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233654_a1ed54b7,2021-12-01 15:11:24,AMP-X358,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233656_a8ae3bcd,2021-12-01 15:11:53,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233658_f9cca5b1,2021-12-01 15:12:01,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233667_95f3c629,2021-12-01 13:20:10,AMP-X284,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233685_851ee252,2021-12-01 15:12:12,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233687_6cc2eb7f,2021-12-01 15:12:12,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233691_cf3082f4,2021-12-01 15:14:07,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233693_82f572fd,2021-12-01 15:14:07,AMP-X008-R,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233695_91b32643,2021-12-01 15:14:07,AMP-X269-B,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233697_93969f4a,2021-12-01 15:14:07,AMP-X004,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233699_44b42976,2021-12-01 15:14:36,AMP-X229,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233701_4833e60d,2021-12-01 15:14:36,AMP-B107,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233703_d5ce5b4a,2021-12-01 15:14:36,AMP-X050,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233705_8dc57e7b,2021-12-01 15:14:36,AMP-X753,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233707_809f7a5e,2021-12-01 15:14:36,AMP-X009-B4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233709_b03f43c3,2021-12-01 15:14:36,AMP-X012,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233745_1d71342e,2021-12-01 15:14:50,AMP-S059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233747_f666cc06,2021-12-01 15:14:50,AMP-S051,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233749_a6a0b131,2021-12-02 13:06:07,AMP-B048,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233751_5379ce36,2021-12-02 13:06:07,AMP-X002,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233753_2d29332c,2021-12-02 13:06:07,AMP-X329,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233755_eb20c4ef,2021-12-02 13:06:07,AMP-B061,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233757_d275ff6d,2021-12-02 13:06:07,AMP-B042,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233759_493c131e,2021-12-02 13:06:07,AMP-E038-RU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233761_bb6e44df,2021-12-02 13:06:07,AMP-B174,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233763_0925ddac,2021-12-02 13:06:07,AMP-X553-EU,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233765_6fcb27b9,2021-12-02 13:06:07,AMP-B008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233767_ff756f0a,2021-12-02 13:06:07,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233769_e64e07a7,2021-12-02 13:06:07,AMP-W029,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233771_b9d9e581,2021-12-02 13:06:07,AMP-E035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233773_f24b497c,2021-12-02 13:06:07,AMP-B003,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233775_ccbfdfc9,2021-12-02 13:06:07,AMP-X247,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233777_e662c6c2,2021-12-02 13:06:07,AMP-B058,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233779_df214b97,2021-12-02 13:06:07,AMP-V14810,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233781_23451ef3,2021-12-02 13:06:07,AMP-X297,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233783_c3ee71a4,2021-12-02 13:06:07,AMP-V13857,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233785_c63e5659,2021-12-02 13:06:07,AMP-B143,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233787_34af139a,2021-12-01 15:14:59,AMP-S024,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233796_b33c452f,2021-12-08 15:05:51,AMP-X219,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233798_49aeb8db,2021-12-08 15:05:51,AMP-F001-U2,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1233800_70c86120,2021-12-08 15:05:51,AMP-F024,5,AMPRU/Output,Partner Locations/Customers
